file_path,ll_path,cve_id,vuln_type,source
snippet4\non-vulnerable\.rs\aead_macros.rs,snippet4\non-vulnerable\.ll\aead_macros.ll,CVE-2019-25002,unspecified,https://crates.io/crates/sodiumoxide
snippet4\non-vulnerable\.rs\auth_macros.rs,snippet4\non-vulnerable\.ll\auth_macros.ll,CVE-2019-25002,unspecified,https://crates.io/crates/sodiumoxide
snippet4\non-vulnerable\.rs\auth_state_macros.rs,snippet4\non-vulnerable\.ll\auth_state_macros.ll,CVE-2019-25002,unspecified,https://crates.io/crates/sodiumoxide
snippet4\non-vulnerable\.rs\hash_macros.rs,snippet4\non-vulnerable\.ll\hash_macros.ll,CVE-2019-25002,unspecified,https://crates.io/crates/sodiumoxide
snippet4\non-vulnerable\.rs\argon2_macros.rs,snippet4\non-vulnerable\.ll\argon2_macros.ll,CVE-2019-25002,unspecified,https://crates.io/crates/sodiumoxide
snippet4\non-vulnerable\.rs\secretstream_macros.rs,snippet4\non-vulnerable\.ll\secretstream_macros.ll,CVE-2019-25002,unspecified,https://crates.io/crates/sodiumoxide
snippet4\non-vulnerable\.rs\stream_macros.rs,snippet4\non-vulnerable\.ll\stream_macros.ll,CVE-2019-25002,unspecified,https://crates.io/crates/sodiumoxide
snippet4\non-vulnerable\.rs\newtype_macros.rs,snippet4\non-vulnerable\.ll\newtype_macros.ll,CVE-2019-25002,unspecified,https://crates.io/crates/sodiumoxide
snippet4\non-vulnerable\.rs\date_time.rs,snippet4\non-vulnerable\.ll\date_time.ll,GHSA-wrw7-89jp-8q8g,unspecified,https://crates.io/crates/glib
snippet4\non-vulnerable\.rs\thread_guard.rs,snippet4\non-vulnerable\.ll\thread_guard.ll,GHSA-wrw7-89jp-8q8g,unspecified,https://crates.io/crates/glib
snippet4\vulnerable\.rs\macros_v.rs,snippet4\vulnerable\.ll\macros_v.ll,GHSA-wwh2-r387-g5rm,unspecified,https://crates.io/crates/tower-http
snippet4\non-vulnerable\.rs\pin_project_cfg.rs,snippet4\non-vulnerable\.ll\pin_project_cfg.ll,GHSA-wwh2-r387-g5rm,unspecified,https://crates.io/crates/tower-http
snippet4\non-vulnerable\.rs\macros.rs,snippet4\non-vulnerable\.ll\macros.ll,GHSA-wwh2-r387-g5rm,unspecified,https://crates.io/crates/tower-http
snippet4\vulnerable\.rs\mod_v.rs,snippet4\vulnerable\.ll\mod_v.ll,GHSA-wwq9-3cpr-mm53,unspecified,https://crates.io/crates/hashbrown
snippet4\vulnerable\.rs\macros_v.rs,snippet4\vulnerable\.ll\macros_v.ll,GHSA-wwq9-3cpr-mm53,unspecified,https://crates.io/crates/hashbrown
snippet4\vulnerable\.rs\scopeguard_v.rs,snippet4\vulnerable\.ll\scopeguard_v.ll,GHSA-wwq9-3cpr-mm53,unspecified,https://crates.io/crates/hashbrown
snippet4\non-vulnerable\.rs\mod.rs,snippet4\non-vulnerable\.ll\mod.ll,GHSA-wwq9-3cpr-mm53,unspecified,https://crates.io/crates/hashbrown
snippet4\non-vulnerable\.rs\macros.rs,snippet4\non-vulnerable\.ll\macros.ll,GHSA-wwq9-3cpr-mm53,unspecified,https://crates.io/crates/hashbrown
snippet4\non-vulnerable\.rs\scopeguard.rs,snippet4\non-vulnerable\.ll\scopeguard.ll,GHSA-wwq9-3cpr-mm53,unspecified,https://crates.io/crates/hashbrown
snippet4\vulnerable\.rs\bit_reader_v.rs,snippet4\vulnerable\.ll\bit_reader_v.ll,GHSA-x3f4-45xf-rjm7,unspecified,https://crates.io/crates/ruzstd
snippet4\vulnerable\.rs\bit_reader_v.rs,snippet4\vulnerable\.ll\bit_reader_v.ll,GHSA-x3f4-45xf-rjm7,unspecified,https://crates.io/crates/ruzstd
snippet4\vulnerable\.rs\decode_corpus_v.rs,snippet4\vulnerable\.ll\decode_corpus_v.ll,GHSA-x3f4-45xf-rjm7,unspecified,https://crates.io/crates/ruzstd
snippet4\vulnerable\.rs\dict_test_v.rs,snippet4\vulnerable\.ll\dict_test_v.ll,GHSA-x3f4-45xf-rjm7,unspecified,https://crates.io/crates/ruzstd
snippet4\vulnerable\.rs\fuzz_regressions_v.rs,snippet4\vulnerable\.ll\fuzz_regressions_v.ll,GHSA-x3f4-45xf-rjm7,unspecified,https://crates.io/crates/ruzstd
snippet4\non-vulnerable\.rs\bit_reader.rs,snippet4\non-vulnerable\.ll\bit_reader.ll,GHSA-x3f4-45xf-rjm7,unspecified,https://crates.io/crates/ruzstd
snippet4\non-vulnerable\.rs\bit_reader.rs,snippet4\non-vulnerable\.ll\bit_reader.ll,GHSA-x3f4-45xf-rjm7,unspecified,https://crates.io/crates/ruzstd
snippet4\non-vulnerable\.rs\decode_corpus.rs,snippet4\non-vulnerable\.ll\decode_corpus.ll,GHSA-x3f4-45xf-rjm7,unspecified,https://crates.io/crates/ruzstd
snippet4\non-vulnerable\.rs\dict_test.rs,snippet4\non-vulnerable\.ll\dict_test.ll,GHSA-x3f4-45xf-rjm7,unspecified,https://crates.io/crates/ruzstd
snippet4\non-vulnerable\.rs\fuzz_regressions.rs,snippet4\non-vulnerable\.ll\fuzz_regressions.ll,GHSA-x3f4-45xf-rjm7,unspecified,https://crates.io/crates/ruzstd
snippet4\non-vulnerable\.rs\mod.rs,snippet4\non-vulnerable\.ll\mod.ll,GHSA-x3f4-45xf-rjm7,unspecified,https://crates.io/crates/ruzstd
snippet4\vulnerable\.rs\macros_v.rs,snippet4\vulnerable\.ll\macros_v.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\vulnerable\.rs\ref_count_v.rs,snippet4\vulnerable\.ll\ref_count_v.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\vulnerable\.rs\runtime_name_v.rs,snippet4\vulnerable\.ll\runtime_name_v.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
snippet4\non-vulnerable\.rs\impl.rs,snippet4\non-vulnerable\.ll\impl.ll,GHSA-x4mq-m75f-mx8m,unspecified,https://crates.io/crates/windows
